Date,Adj Close,Close,High,Low,Open,Volume
2017-01-18,92.71167755,96,96.26999664,95.26000214,96.26999664,6610700
2017-01-19,92.87584686,96.16999817,96.69999695,95.58000183,96.41999817,7090000
2017-01-20,92.76961517,96.05999756,97.15000153,95.67099762,96.44999695,9685800
2017-01-23,95.03913116,98.41000366,98.66999817,96.26000214,96.48000336,14090300
2017-01-24,97.95568085,101.4300003,103.1900024,99.94000244,103.1500015,37181500
2017-01-25,100.4955902,104.0599976,104.2699966,101.9000015,102.4599991,23322800
2017-01-26,99.23046112,102.75,104.5699997,102.1699982,103.9199982,12504800
2017-01-27,98.57376099,102.0699997,102.6999969,101.2900009,102.25,8031000
2017-01-30,97.5597229,101.0199966,101.4599991,100.0899963,101.1999969,8619800
2017-01-31,97.83979034,101.3099976,102.0899963,100.0599976,100.2399979,7530000
2017-02-01,98.09088898,101.5699997,102.3799973,100.8700027,102.0699997,5736400
2017-02-02,97.38588715,100.8399963,101.4700012,100.5599976,101.2799988,5371600
2017-02-03,96.95130157,100.3899994,101.5599976,100.3000031,101.5,6197600
2017-02-06,97.44384003,100.9000015,101.7060013,100.0199966,100.1699982,6866700
2017-02-07,97.37622833,100.8300018,101.5999985,100.5,101.0400009,5655600
2017-02-08,100.022377,103.5699997,103.9899979,101.1600037,101.5500031,10178500
2017-02-09,99.80025482,103.3399963,104.1800003,102.5599976,103.5699997,8435800
2017-02-10,98.8538208,102.3600006,103.9400024,102.3099976,103.8799973,7680300
2017-02-13,99.56847382,103.0999985,104.4400024,102.6200027,102.8199997,9729000
2017-02-14,98.11019897,101.5899963,103.5999985,100.8960037,103.1399994,10240700
2017-02-15,98.07157898,101.5500031,102.1299973,100.1100006,102.0599976,12384400
2017-02-16,97.36657715,100.8199997,102.0999985,100.5,101.8600006,7464000
2017-02-17,97.07684326,100.5199966,101.7300034,100.3000031,100.6900024,8258200
2017-02-21,98.62204742,102.1200027,102.5400009,100.9100037,101.0299988,8189600
2017-02-22,100.6307907,104.1999969,105.1999969,102.4199982,102.4800034,15779400
2017-02-23,98.95039368,102.4599991,104.8600006,101.8199997,104.7200012,10095600
2017-02-24,99.4236145,102.9499969,103,101.3000031,101.3899994,7356600
2017-02-27,100.0513458,103.5999985,103.8249969,102.2200012,102.5,6865900
2017-02-28,99.37533569,102.9000015,103.9899979,102.0299988,103.8899994,8017500
2017-03-01,100.4762802,104.0400009,104.9899979,103.2099991,103.6800003,10331800
2017-03-02,99.65539551,103.1900024,104.5800018,102.7699966,103.8000031,7983000
2017-03-03,99.77128601,103.3099976,103.4199982,102.4400024,102.9899979,6320900
2017-03-06,98.80553436,102.3099976,103.25,102.0999985,102.7600021,6290700
2017-03-07,99.11457062,102.6299973,103.3079987,102.1100006,102.3000031,4985200
2017-03-08,99.68436432,103.2200012,104.2900009,102.5400009,102.6299973,7066700
2017-03-09,99.70367432,103.2399979,103.75,102.7600021,102.9700012,4523600
2017-03-10,99.84854889,103.3899994,103.6999969,102.6299973,103.4300003,4120700
2017-03-13,101.5772324,105.1800003,106.25,103.4700012,103.5199966,16118900
2017-03-14,100.6790848,104.25,106,103.8219986,104.6100006,7748400
2017-03-15,100.1382675,103.6900024,104.4899979,102.5999985,104.3700027,11695200
2017-03-16,102.0118103,105.6299973,105.6500015,104.3010025,105.25,12445200
2017-03-17,101.9925003,105.6100006,106.5,104.8600006,105.1699982,8778900
2017-03-20,103.5763245,107.25,108.1999969,105.9400024,106.2300034,12447900
2017-03-21,101.4903107,105.0899963,108.6999969,104.6999969,108.4599991,13877700
2017-03-22,102.4560547,106.0899963,106.1200027,103.9800034,104.6399994,7153000
2017-03-23,104.5420685,108.25,108.8300018,106.4400024,106.9499969,13410800
2017-03-24,104.3392639,108.0400009,109.1299973,107.2300034,108.4000015,7578400
2017-03-27,104.3778992,108.0800018,108.1900024,106.5100021,106.6500015,7709400
2017-03-28,104.1074829,107.8000031,108.9499969,107.4599991,108.2300034,6472000
2017-03-29,105.7589111,109.5100021,109.7399979,107.6900024,107.9700012,8788700
2017-03-30,105.121521,108.8499985,110.4499969,108.6600037,109.7289963,10592500
2017-03-31,104.1364594,107.8300018,109.1190033,107.7799988,108.5,9002800
2017-04-03,104.3875504,108.0899963,109.4700012,107.5199966,108.8499985,8391400
2017-04-04,103.8370743,107.5199966,108.2600021,106.8799973,107.8700027,6480100
2017-04-05,103.759819,107.4400024,108.8199997,107.3199997,108.3600006,8205400
2017-04-06,104.3392639,108.0400009,108.4199982,107.1500015,107.5899963,5211100
2017-04-07,105.2567291,108.9899979,109.0699997,106.7600021,107.8799973,8354900
2017-04-10,107.8738937,111.6999969,111.8799973,108.8399963,109,14798600
2017-04-11,106.6570587,110.4400024,111.7900009,109.4599991,111.4000015,10012100
2017-04-12,106.8405457,110.6299973,111.6999969,110.3099976,110.5,8099800
2017-04-13,106.4349289,110.2099991,111.4499969,109.8199997,110.7200012,6857000
2017-04-17,107.9318466,111.7600021,111.8700027,110.3000031,110.9100037,7128100
2017-04-18,107.4199982,111.2300034,112.1999969,110.8669968,111.1999969,8305100
2017-04-19,106.966095,110.7600021,112.1999969,110.5699997,111.9899979,9603800
2017-04-20,109.0907364,112.9599991,113.5999985,111.4800034,111.5299988,13773500
2017-04-21,109.2356033,113.1100006,113.1699982,112.3000031,112.8000031,8968300
2017-04-24,110.9256592,114.8600006,115.1600037,114.0199966,114.0400009,13386600
2017-04-25,111.5244217,115.4800034,115.8199997,114.8000031,115.5400009,11434600
2017-04-26,111.0318909,114.9700012,115.75,114.6220016,115.3700027,6678800
2017-04-27,111.4761353,115.4300003,115.9599991,114.8300018,115,9441500
2017-04-28,111.5437317,115.5,115.9899979,115,115.9000015,6984900
2017-05-01,112.6833191,116.6800003,117.2399979,115.5,115.6299973,7332100
2017-05-02,114.0450134,118.0899963,118.6900024,117,117.0699997,10048200
2017-05-03,112.5770798,116.5699997,118,115.1200027,117.9499969,10591100
2017-05-04,111.8914032,115.8600006,116.4100037,115.1500015,115.9400024,6977800
2017-05-05,112.065239,116.0400009,116.1500015,114.8000031,116.0500031,7099400
2017-05-08,112.8571548,116.8600006,117.5100021,116.1999969,116.9000015,6461900
2017-05-09,115.889595,120,120,118.0699997,118.6200027,15219900
2017-05-10,115.8702774,119.9800034,120.3300018,119.0999985,120.0100021,9347300
2017-05-11,116.0441208,120.1600037,120.5,118.25,120.1299973,11375500
2017-05-12,116.2179489,120.3399963,120.4680023,119.5100021,120.1600037,9823900
2017-05-15,117.2416458,121.4000015,121.4899979,120.0309982,121.0299988,11125500
2017-05-16,119.7718964,124.0199966,124.3399963,121.7399979,121.9800034,18222100
2017-05-17,116.5849304,120.7200012,123.8899994,120.5,123.25,19834700
2017-05-18,117.1160889,121.2699966,122.6299973,114,116.3099976,37121900
2017-05-19,118.9992981,123.2200012,126.4000015,123.0699997,123.9599991,21101700
2017-05-22,120.4768906,124.75,125.5899963,123.5550003,124.9800034,13493200
2017-05-23,118.7192383,122.9300003,125.6750031,122.8499985,124.6699982,14370100
2017-05-24,118.6033401,122.8099976,123.6839981,121.9499969,123.0699997,8371500
2017-05-25,119.395256,123.6299973,124.4499969,122.3099976,123.7399979,12486500
2017-05-26,119.7429199,123.9899979,124.6500015,123.0999985,123.9300003,7558900
2017-05-30,119.6656723,123.9100037,124.8799973,123.5299988,124.0800018,8343400
2017-05-31,118.2653351,122.4599991,124.1750031,122,123.6399994,11582200
2017-06-01,119.7236023,123.9700012,124,122.2600021,122.8199997,8901400
2017-06-02,119.8781204,124.1299973,124.5299988,123.2399979,123.7200012,7342100
2017-06-05,121.0756531,125.3700027,125.5599976,123.8700027,124.0199966,10030600
2017-06-06,120.3513412,124.6200027,126.1999969,124.2699966,125.3700027,9257100
2017-06-07,121.3364029,125.6399994,125.9100037,124.1100006,125.0800018,9431600
2017-06-08,137.4643707,142.3399963,143.6999969,135.2100067,142.5099945,81381500
2017-06-09,134.6637115,139.4400024,148.2899933,137.0099945,142.3399963,54367400
2017-06-12,134.31604,139.0800018,139.3899994,136.0500031,139.1699982,32177600
2017-06-13,131.9210052,136.6000061,142.2440033,135.8999939,141.8800049,40879600
2017-06-14,131.9885864,136.6699982,139.25,135.2599945,137.8000031,32862000
2017-06-15,130.453064,135.0800018,135.6699982,133.1000061,135.6399994,30510400
2017-06-16,130.2502289,134.8699951,136.5,133.5500031,136.2799988,36431300
2017-06-19,134.692688,139.4700012,140.3999939,137.3999939,137.8099976,24951600
2017-06-20,133.6400146,138.3800049,140.6300049,137.9299927,140.0800018,20580500
2017-06-21,138.3818207,143.2899933,143.5,138.0200043,138.8200073,30911600
2017-06-22,137.3967743,142.2700043,144.6799927,140.8800049,142.0500031,21897600
2017-06-23,138.1114197,143.0099945,143.3399963,141.6000061,142.1000061,11759000
2017-06-26,137.8410187,142.7299957,145.3600006,141.2700043,144.0299988,17828100
2017-06-27,136.6821136,141.5299988,144.3800049,141.1000061,143.8999939,17374800
2017-06-28,139.0192261,143.9499969,144.3699951,141.4799957,142.6499939,17759800
2017-06-29,135.9867859,140.8099976,143.5599976,137.5200043,143.1600037,24130300
2017-06-30,136.0737,140.8999939,142.3800049,139.9199982,141.0299988,12276700
2017-07-03,136.160614,140.9900055,142.4900055,139.4949951,141.75,6975700
2017-07-05,139.9077148,144.8699951,145,140.3300018,141.1600037,16995800
2017-07-06,137.3291779,142.1999969,143.6199951,141.8300018,143.0099945,11934200
2017-07-07,137.5512848,142.4299927,143.3789978,141.8309937,142.6499939,8046200
2017-07-10,138.8840179,143.8099976,144.1600037,142.25,143,10351500
2017-07-11,140.815506,145.8099976,145.8699951,143.2599945,144.2899933,13519900
2017-07-12,143.8962402,149,149.3000031,146.8500061,147.3800049,14955800
2017-07-13,144.3984375,149.5200043,150,148,149.5200043,11683400
2017-07-14,146.629303,151.8300018,152.25,149.6900024,150.1199951,11469400
2017-07-17,146.0498657,151.2299957,153.6999969,150.4199982,153.5299988,15342700
2017-07-18,148.4835358,153.75,154.6000061,150.4799957,151.0800018,15313000
2017-07-19,147.9040985,153.1499939,156.4100037,152.6399994,155.1399994,16896100
2017-07-20,146.8997192,152.1100006,154.1199951,151.8399963,153.9600067,16739800
2017-07-21,146.6872559,151.8899994,152.1499939,150.3099976,151.7899933,11452700
2017-07-24,147.0445709,152.2599945,153.2299957,151.6000061,152.7700043,10649100
2017-07-25,147.2184143,152.4400024,152.75,150.8500061,152.3600006,8460300
2017-07-26,150.4536591,155.7899933,156,152.3600006,152.5299988,14466300
2017-07-27,148.8698273,154.1499939,160.3899994,151.3300018,157.8500061,26058500
2017-07-28,152.1630249,157.5599976,158.9600067,152.8200073,153.9600067,14449400
2017-07-31,149.6424408,154.9499969,159.3899994,153.5,158.8999939,17782400
2017-08-01,149.4299622,154.7299957,156.6100006,153.8000031,156.25,12035300
2017-08-02,146.7065735,151.9100037,155.75,149.1000061,155.4700012,19529300
2017-08-03,148.0682831,153.3200073,153.8000031,149.6000061,152.1000061,12435400
2017-08-04,148.0779266,153.3300018,154.3200073,152.1600037,154.3200073,10035600
2017-08-07,153.3992004,158.8399963,158.9900055,154.3699951,154.8300018,15906400
2017-08-08,152.1050873,157.5,159.8399963,156.8000031,158.5599976,15447100
2017-08-09,152.0954437,157.4900055,157.7100067,155.1999969,156.0500031,11022600
2017-08-10,146.5713654,151.7700043,156.5,151.25,156.1999969,19298900
2017-08-11,146.5037537,151.6999969,152.5700073,147.5,150.5099945,22327400
2017-08-14,149.3140869,154.6100006,155.0800018,153.1000061,154.7700043,14601800
2017-08-15,152.3465271,157.75,158.3200073,154,155.7400055,18635700
2017-08-16,154.0365906,159.5,160.3500061,158.5350037,160,21318300
2017-08-17,158.3051758,163.9199982,168,163.5099945,166.1199951,56840300
2017-08-18,161.762558,167.5,169.5,164.1000061,165.3600006,31492500
2017-08-21,163.4526062,169.25,170.6000061,166.9799957,168.2899933,22352300
2017-08-22,168.4841614,174.4600067,174.7700043,169.6399994,170.0200043,24481900
2017-08-23,169.7782593,175.8000031,176.2299957,172.75,172.8999939,21939000
2017-08-24,169.005661,175,177,174.3000031,177,20795200
2017-08-25,165.8573303,171.7400055,174.9400024,171.1100006,174.8000031,24184700
2017-08-28,162.5351563,168.3000031,171.3399963,167.0599976,171.1499939,24615900
2017-08-29,161.6756439,167.4100037,169.2299957,164.3500061,165.1499939,19587300
2017-08-30,165.3841095,171.25,172.3899994,169.1499939,169.1499939,17770000
2017-08-31,165.8573303,171.7400055,172.8999939,170.25,172.5399933,16486800
2017-09-01,165.1812897,171.0399933,172.3860016,170.6499939,171.9900055,11166600
2017-09-05,164.0996704,169.9199982,171.9299927,168.7380066,169.4700012,14943600
2017-09-06,162.3806305,168.1399994,171.1100006,167,170.1699982,19988300
2017-09-07,164.6404877,170.4799957,170.9700012,168,169.2599945,15141900
2017-09-08,163.2111664,169,171.2200012,168.9199982,169.9900055,12345300
2017-09-11,168.0978546,174.0599976,174.1999969,171.5,171.5,18257900
2017-09-12,169.3050385,175.3099976,175.6199951,173.3699951,174.8899994,15629700
2017-09-13,172.8396759,178.9700012,179.1000061,175.5599976,175.75,22060700
2017-09-14,171.0337219,177.1000061,179.9299927,176.0200043,177.5399933,22827700
2017-09-15,170.6474304,176.6999969,179.75,176.6999969,177.8999939,26567600
2017-09-18,173.8150787,179.9799957,180.2899933,177.75,178.8899994,22919800
2017-09-19,173.9019928,180.0700073,180.8699951,179.25,180.6900024,14751900
2017-09-20,171.854599,177.9499969,180.5,176.151001,180.0200043,15396700
2017-09-21,171.313797,177.3899994,178.8609924,175.3000031,178.0500031,14578800
2017-09-22,172.0381012,178.1399994,178.4199982,175.6799927,176.1999969,12749700
2017-09-25,163.7809753,169.5899963,177,167.5,176.4799957,34033700
2017-09-26,161.2990112,167.0200043,171.8999939,166.7899933,170.0099945,23696200
2017-09-27,165.1330261,170.9900055,171.9499969,169.4499969,169.8399963,19444200
2017-09-28,164.4087219,170.2400055,171.8800049,169.5670013,170.9100037,13957000
2017-09-29,166.7940979,172.7100067,173.5399933,170.7400055,171.1100006,13401800
2017-10-02,167.663269,173.6100006,175.1300049,172.5700073,174.5700073,12563400
2017-10-03,172.4437103,178.5599976,178.7799988,173.6100006,176.0599976,16714600
2017-10-04,172.5885925,178.7100067,180,177.3000031,178.0599976,11420600
2017-10-05,172.7624054,178.8899994,179.7299957,176.0299988,179,11895300
2017-10-06,173.0617981,179.1999969,179.8699951,177.6100006,177.8500061,8749300
2017-10-09,175.8527985,182.0899963,183.1320038,178.75,178.9700012,15011600
2017-10-10,176.8475189,183.1199951,184.4600067,181.3600006,181.6499939,13201300
2017-10-11,178.363739,184.6900024,184.6999969,182.6009979,183,11974400
2017-10-12,174.3462372,180.5299988,184.3899994,180.3480072,184.0399933,15441200
2017-10-13,172.3374939,178.4499969,181.3999939,177.9700012,180.9600067,18107700
2017-10-16,173.4094696,179.5599976,180.0500031,178.5099945,180,12855900
2017-10-17,169.3147125,175.3200073,180.1199951,175.3000031,179.5800018,20132200
2017-10-18,173.4577484,179.6100006,180,176.2799988,177.0899963,21736500
2017-10-19,171.8352966,177.9299927,179.6100006,175.4499969,177.0010071,13539000
2017-10-20,171.2462006,177.3200073,179.5200043,177.0800018,179.0200043,11953200
2017-10-23,167.199707,173.1300049,178.0099945,173.0500031,177.8000031,17610900
2017-10-24,167.7501831,173.6999969,175.9799957,173.2599945,174,11946000
2017-10-25,164.389389,170.2200012,175.4400024,169.3000031,174.6900024,18109400
2017-10-26,164.4859772,170.3200073,171.4499969,168.5800018,170.6199951,13527400
2017-10-27,170.1162567,176.1499939,177,171.1100006,173.1900024,19712600
2017-10-30,175.3602753,181.5800018,181.8999939,177.5899963,178.4299927,20219700
2017-10-31,178.5568848,184.8899994,185.1199951,181.8110046,183.5700073,21256700
2017-11-01,179.706131,186.0800018,188.8800049,183.5800018,187.8800049,28594700
2017-11-02,178.4796295,184.8099976,191.2200012,183.3099976,190.9900055,41239900
2017-11-03,176.9344482,183.2100067,186.9299927,182.0599976,186.5099945,19697300
2017-11-06,181.405838,187.8399963,188.25,184,184.0700073,19873100
2017-11-07,182.0529022,188.5099945,189.8600006,187,189.5800018,17781000
2017-11-08,179.5322876,185.8999939,188.1499939,185.1000061,187.9799957,13944600
2017-11-09,178.788681,185.1300049,185.1300049,181.0500031,184.2100067,19755600
2017-11-10,180.024826,186.4100037,187.1699982,185.3999939,187.0299988,15031000
2017-11-13,178.2188873,184.5399933,187.8800049,184,186.7700043,17139100
2017-11-14,175.5630646,181.7899933,184.3800049,181.1499939,184.3000031,14475300
2017-11-15,175.2637024,181.4799957,181.8800049,176.7359924,179.3699951,16567000
2017-11-16,179.0783844,185.4299927,186.2700043,183.1199951,183.3099976,18389500
2017-11-17,178.788681,185.1300049,186.5,184.6699982,185.9199982,13422700
2017-11-20,181.5603638,188,190,186.6109924,187.6000061,25992300
2017-11-21,184.3610229,190.8999939,191.5599976,188.8000031,190.3500061,19639500
2017-11-22,183.337326,189.8399963,191.75,189.3699951,191.5399933,14417600
2017-11-24,184.641098,191.1900024,191.6999969,188.6999969,189.3899994,9887300
2017-11-27,181.5893402,188.0299988,191.4499969,187.5500031,190.4900055,14952800
2017-11-28,180.2952423,186.6900024,189.1000061,186.5,188.8300018,13378100
2017-11-29,173.747467,179.9100037,185.4100037,173.6199951,185.25,40204100
2017-11-30,171.0144196,177.0800018,179.8000031,176.3200073,179.5299988,25851100
2017-12-01,168.6290283,174.6100006,179.8000031,173.8000031,175.2700043,26782300
2017-12-04,163.7713165,169.5800018,177.5800018,168.2599945,177.1999969,35895100
2017-12-05,163.1725464,168.9600067,172.9600067,164.25,165.2799988,31609900
2017-12-06,166.7168427,172.6300049,173.2299957,167.8650055,172.6300049,23897800
2017-12-07,168.4938049,174.4700012,175.8200073,172.2599945,175.2899933,15697900
2017-12-08,171.5359039,177.6199951,178.9600067,176.3699951,177.5700073,23543400
2017-12-11,173.1486969,179.2899933,180.6799927,178.1499939,179.8999939,15626200
2017-12-12,168.6579895,174.6399994,178.1600037,173.7700043,174.6399994,22656500
2017-12-13,170.4253082,176.4700012,177.6999969,174.3000031,175.1900024,18653400
2017-12-14,165.8669891,171.75,173.3899994,169.6100006,173.1100006,32830000
2017-12-15,167.6053314,173.5500031,173.5500031,170,172.8899994,41356700
2017-12-18,167.431488,173.3699951,174.6999969,172.3699951,174.6000061,17023300
2017-12-19,165.4130859,171.2799988,173,170.5099945,171.9700012,23936200
2017-12-20,166.7264862,172.6399994,172.8999939,170.8000031,171.7899933,17121400
2017-12-21,169.3147125,175.3200073,176.25,172.651001,172.8000031,14812400
2017-12-22,170.2514648,176.2899933,176.6600037,175.0399933,175.8399963,12524700
2017-12-26,166.427124,172.3300018,175.1499939,171.7299957,174.5500031,12913800
2017-12-27,167.0451813,172.9700012,173.8699951,171.7299957,172.2899933,10152300
2017-12-28,166.3981476,172.3000031,173.5299988,171.6699982,173.0399933,9508100
2017-12-29,166.5236816,172.4299927,173.6699982,171.1999969,172.2799988,9704600
2018-01-02,177.3593597,183.6499939,184.1000061,175.6999969,176.3990021,29916900
2018-01-03,177.6973724,184,185.6349945,181.3999939,185.1900024,20121900
2018-01-04,179.3488159,185.7100067,187.746994,184.4299927,185.8999939,19473800
2018-01-05,184.1678772,190.6999969,190.75,186.3009949,187.1699982,18168300
2018-01-08,183.8105469,190.3300018,191.6600037,189.0700073,190.4600067,16230100
2018-01-09,184.2644653,190.8000031,192.4900055,188,191.1300049,19495100
2018-01-10,183.2890472,189.7899933,190.3899994,186.5800018,188.1000061,17943800
2018-01-11,182.284668,188.75,190.4299927,188.1000061,189.7299957,12400400
2018-01-12,181.3575439,187.7899933,190.1999969,187.25,189.9100037,11789600
2018-01-16,176.1521759,182.3999939,191.7400055,181.75,190.3999939,27428500
2018-01-17,177.5332031,183.8300018,184.8000031,179.3200073,183.3000031,21346500
2018-01-18,178.0836639,184.3999939,185.8450012,182.6900024,184.2799988,14190700
2018-01-19,177.7456818,184.0500031,185.2389984,182.8000031,185.1499939,15349300
2018-01-22,177.7167053,184.0200043,185.0399933,181.6799927,184.9750061,16016300
2018-01-23,185.6937561,192.2799988,192.3999939,183.5399933,185.2799988,31305900
2018-01-24,188.832428,195.5299988,198.8600006,192.3999939,194.7100067,34497300
2018-01-25,191.5365295,198.3300018,199.5899963,194.1000061,196.3399963,23421600
2018-01-26,198.1905212,205.2200012,205.2299957,199.2100067,200.3300018,23768600
2018-01-29,196.0562134,203.0099945,205.6900024,201.8200073,204.8300018,21908600
2018-01-30,192.8209686,199.6600037,202.5399933,196.4900055,198.6799927,23377500
2018-01-31,197.2923737,204.2899933,206.1999969,202.8000031,202.8200073,26982500
2018-02-01,185.6358185,192.2200012,199.4900055,191.1399994,192.75,52628900
2018-02-02,180.8939972,187.3099976,195.6799927,186.8000031,194.7899933,32233900
2018-02-05,174.3462372,180.5299988,190.4700012,179.8999939,183.6999969,31084000
2018-02-06,178.827301,185.1699982,185.5899963,174.1699982,174.7200012,35804500
2018-02-07,174.124115,180.3000031,186.8300018,180.3000031,183.5,19672100
2018-02-08,167.7501831,173.6999969,183.1000061,171.3899994,182.2700043,32051300
2018-02-09,170.618454,176.6699982,177.6159973,168.8800049,175.1199951,28049500
2018-02-12,171.3620911,177.4400024,180.7899933,175.0859985,180.4400024,18280300
2018-02-13,173.1100769,179.25,182.1499939,177,177.4199982,15507000
2018-02-14,180.3628387,186.7599945,186.9299927,178.8999939,179.2200012,21047400
2018-02-15,181.0292053,187.4499969,189.5599976,184.4309998,189.25,14361100
2018-02-16,177.3883209,183.6799927,188.2700043,183.5399933,186.75,16008400
2018-02-20,180.7781067,187.1900024,188.8300018,183,183.6699982,14854900
2018-02-21,182.3522797,188.8200073,193.1699982,188.4600067,189.3699951,22071600
2018-02-22,182.284668,188.75,190.7400055,187.7700043,190.1999969,12282800
2018-02-23,186.6691589,193.2899933,193.4049988,189.9499969,190.1799927,16937300
2018-02-26,187.5383453,194.1900024,195.1499939,190.6499939,194.4600067,19463100
2018-02-27,181.8114624,188.2599945,193.5670013,187.2100067,192.5899963,23218500
2018-02-28,179.7640839,186.1399994,188.2400055,185,187.25,19367600
2018-03-01,175.7562256,181.9900055,187.4799957,180.0500031,186.1799927,17286300
2018-03-02,173.6026154,179.7599945,180.2299957,175.4499969,178.0099945,18909100
2018-03-05,175.3795929,181.6000061,181.9499969,177.0700073,179.4100037,15656700
2018-03-06,180.9519501,187.3699951,188.0099945,184.8200073,185.1900024,17856100
2018-03-07,182.5744019,189.0500031,189.0700073,184.3200073,184.3699951,13728900
2018-03-08,180.7684479,187.1799927,190.2299957,186.5700073,189.0500031,14331400
2018-03-09,184.0230255,190.5500031,190.6999969,188.0099945,189.6399994,14208400
2018-03-12,186.1380005,192.7400055,194.3999939,190.8999939,192.3000031,17826200
2018-03-13,181.9563293,188.4100037,194.25,187.3899994,193.8800049,14826700
2018-03-14,185.9641724,192.5599976,193.6300049,190.2200012,190.2899933,20032300
2018-03-15,192.2415314,199.0599976,201.5,196.5200043,198.4400024,33504600
2018-03-16,193.4197388,200.2799988,200.3800049,197.2599945,198.3999939,26948700
2018-03-19,187.866684,194.5299988,198.4299927,192.8009949,198,19681400
2018-03-20,192.1352844,198.9499969,199.2100067,194.5399933,194.9499969,11952000
2018-03-21,188.610321,195.3000031,198.8800049,194.5700073,198.8000031,12047300
2018-03-22,178.3251038,184.6499939,192.3899994,184.6000061,190.75,25355700
2018-03-23,174.9932861,181.1999969,187.1399994,180.401001,186.8500061,18714400
2018-03-26,183.9747314,190.5,190.6199951,184.3200073,187.8899994,16758700
2018-03-27,175.6596527,181.8899994,192.25,180.6600037,192.2400055,16627900
2018-03-28,172.7817383,178.9100037,183.4400024,177.5700073,180.7299957,20081100
2018-03-29,177.2531281,183.5399933,185.1300049,178.6199951,180.8800049,16378900
2018-04-02,171.5262604,177.6100006,183.5099945,175.75,182.8099976,16028700
2018-04-03,168.6869659,174.6699982,179.5800018,173,179.2599945,19975100
2018-04-04,166.1760254,172.0700073,172.4100037,166.1300049,166.8800049,24573600
2018-04-05,166.658905,172.5700073,176.5599976,171.1699982,175.4799957,18250900
2018-04-06,161.7818756,167.5200043,172.2700043,166.3999939,169.8399963,18210000
2018-04-09,164.0513763,169.8699951,172.7200012,168.6100006,169.75,14717300
2018-04-10,171.0337219,177.1000061,177.8800049,173.8500061,175.1000061,20436200
2018-04-11,169.3533325,175.3600006,178.1600037,174.7400055,176.4799957,10170500
2018-04-12,169.8941498,175.9199982,177.8999939,174.5599976,175.9299927,11133900
2018-04-13,166.147049,172.0399933,176.8000031,171.0700073,176.7200012,13526200
2018-04-16,168.7159424,174.6999969,174.7899933,171.0099945,172.0099945,9876200
2018-04-17,172.5789185,178.6999969,179.3399963,174.8300018,174.8300018,16285800
2018-04-18,176.4225922,182.6799927,182.8800049,177.6399994,178.8999939,16972700
2018-04-19,175.1767731,181.3899994,183.6300049,179.5200043,183.2599945,11989000
2018-04-20,172.974884,179.1100006,181.3899994,177.5299988,179.3600006,14473100
2018-04-23,169.5561371,175.5700073,179.3200073,174.7100067,178.6300049,12033900
2018-04-24,167.1610718,173.0899963,178,170.6799927,177.6300049,14567500
2018-04-25,164.389389,170.2200012,171.3000031,166.6399994,170.5200043,17132900
2018-04-26,167.9433289,173.8999939,174.3600006,172.0500031,173.25,13398000
2018-04-27,171.0916748,177.1600037,178.1999969,174.0099945,177.1100006,15062500
2018-04-30,172.4243927,178.5399933,180.0399933,177.0500031,178.0899963,14654000
2018-05-01,173.3515167,179.5,180.3200073,177.4400024,177.5800018,10787700
2018-05-02,175.234726,181.4499969,184.2640076,180.1100006,180.8000031,20681800
2018-05-03,176.20047,182.4499969,183.5899963,175.7700043,183.5,26257600
2018-05-04,182.4198761,188.8899994,190.6000061,178.6199951,180.3999939,57788300
2018-05-07,188.6586151,195.3500061,196.6000061,190.3000031,190.4100037,29862200
2018-05-08,189.5857086,196.3099976,197.3399963,193.0099945,194.1999969,21856300
2018-05-09,188.7358551,195.4299927,197.3800049,194.5,195.8399963,13780600
2018-05-10,189.2477112,195.9600067,199.7700043,195.1600037,196.3000031,21295000
2018-05-11,187.7025146,194.3600006,196.4600067,193.3800049,196.3999939,12741100
2018-05-14,191.835907,198.6399994,200,195.8699951,195.8999939,17627100
2018-05-15,189.8754425,196.6100006,196.7799988,193.8600006,195.2299957,12694900
2018-05-16,191.3240509,198.1100006,199.75,196.3000031,196.75,12887500
2018-05-17,189.3056488,196.0200043,198.4299927,195.5700073,196,13470500
2018-05-18,188.3205872,195,197.7799988,194.7200012,196.4299927,14242300
2018-05-21,190.870163,197.6399994,199.7899933,196.3999939,197.8000031,13830500
2018-05-22,189.1607971,195.8699951,198.6269989,195.6999969,198.3000031,9700100
2018-05-23,190.0589294,196.8000031,196.8999939,192.8009949,193.8800049,12807400
2018-05-24,190.6094055,197.3699951,199.7200012,195.6970062,198.1199951,18527700
2018-05-25,192.3767242,199.1999969,201.5,197.2100067,197.5700073,21270000
2018-05-29,191.2178345,198,202.2799988,197,197.9400024,18768700
2018-05-30,191.1985016,197.9799957,200.5399933,197.5,199.6999969,13930600
2018-05-31,191.227478,198.0099945,199.4799957,196.8500061,198,17982500
2018-06-01,197.3406677,204.3399963,204.9900055,199.4499969,199.5,23131900
2018-06-04,201.7927551,208.9499969,209.75,204.7299957,205.1199951,19357000
2018-06-05,201.232605,208.3699951,211.6999969,207.1300049,209.9499969,17787700
2018-06-06,201.1650238,208.3000031,210.4600067,207.2890015,209.8600006,13800500
2018-06-07,196.6453247,203.6199951,209,200.8800049,207.4600067,26747800
2018-06-08,198.0456696,205.0700073,206.2299957,200.4299927,201.1100006,17525200
2018-06-11,198.654068,205.6999969,207.6000061,205.0099945,206.5,12061400
